Epoch: 0 | Train Loss: 0.0651592593336 | Test Loss: 0.0574980074286 | Train Acc: 23.054 | Test Acc: 32.98
Epoch: 31 | Train Loss: 0.0140077425118 | Test Loss: 0.0384417455524 | Train Acc: 83.954 | Test Acc: 63.91
Epoch: 32 | Train Loss: 0.0136869673668 | Test Loss: 0.0394003018111 | Train Acc: 84.452 | Test Acc: 63.6
Epoch: 33 | Train Loss: 0.0130666713767 | Test Loss: 0.0392798702627 | Train Acc: 85.014 | Test Acc: 64.11
Epoch: 34 | Train Loss: 0.0125421164942 | Test Loss: 0.0409588617176 | Train Acc: 85.768 | Test Acc: 63.19
Epoch: 35 | Train Loss: 0.0121470521134 | Test Loss: 0.0405588058084 | Train Acc: 85.992 | Test Acc: 63.59
Epoch: 36 | Train Loss: 0.0119010295685 | Test Loss: 0.0407555638194 | Train Acc: 86.374 | Test Acc: 63.59
Epoch: 37 | Train Loss: 0.0116852166651 | Test Loss: 0.043451660794 | Train Acc: 86.632 | Test Acc: 61.8
Epoch: 38 | Train Loss: 0.0110710436051 | Test Loss: 0.0425023472339 | Train Acc: 87.382 | Test Acc: 63.48
Epoch: 39 | Train Loss: 0.0107097917289 | Test Loss: 0.0438195771515 | Train Acc: 87.828 | Test Acc: 62.34
Epoch: 40 | Train Loss: 0.010480881965 | Test Loss: 0.0430130495131 | Train Acc: 87.906 | Test Acc: 62.27
Epoch: 41 | Train Loss: 0.0103900602213 | Test Loss: 0.0429455740005 | Train Acc: 88.22 | Test Acc: 62.93
Epoch: 42 | Train Loss: 0.00987783685029 | Test Loss: 0.0444039371967 | Train Acc: 88.698 | Test Acc: 62.51
Epoch: 43 | Train Loss: 0.00972825988635 | Test Loss: 0.0449187703609 | Train Acc: 88.944 | Test Acc: 62.07
Epoch: 44 | Train Loss: 0.00932230522312 | Test Loss: 0.0450025578946 | Train Acc: 89.408 | Test Acc: 62.7
Epoch: 45 | Train Loss: 0.00921985292614 | Test Loss: 0.0442190472364 | Train Acc: 89.4 | Test Acc: 63.31
Epoch: 46 | Train Loss: 0.00905588161319 | Test Loss: 0.0483046892345 | Train Acc: 89.668 | Test Acc: 61.97
Epoch: 47 | Train Loss: 0.008664088917 | Test Loss: 0.0461645975649 | Train Acc: 90.252 | Test Acc: 63.47
Epoch: 48 | Train Loss: 0.00835551217899 | Test Loss: 0.0469492281556 | Train Acc: 90.468 | Test Acc: 63.25
Epoch: 49 | Train Loss: 0.00850868454583 | Test Loss: 0.0457278912842 | Train Acc: 90.416 | Test Acc: 63.21
