Epoch: 0 | Train Loss: 0.0653385276175 | Test Loss: 0.0563364866138 | Train Acc: 21.816 | Test Acc: 33.59
Epoch: 1 | Train Loss: 0.0517268043518 | Test Loss: 0.047837168014 | Train Acc: 39.524 | Test Acc: 44.38
Epoch: 2 | Train Loss: 0.0463758393276 | Test Loss: 0.0448289695382 | Train Acc: 46.042 | Test Acc: 47.87
Epoch: 3 | Train Loss: 0.0430232413363 | Test Loss: 0.0424607096612 | Train Acc: 50.136 | Test Acc: 51.75
Epoch: 4 | Train Loss: 0.0400806911075 | Test Loss: 0.0412518662989 | Train Acc: 53.864 | Test Acc: 52.35
Epoch: 5 | Train Loss: 0.0376047043777 | Test Loss: 0.0375305868208 | Train Acc: 57.272 | Test Acc: 57.29
Epoch: 6 | Train Loss: 0.0353231977797 | Test Loss: 0.0354348722875 | Train Acc: 59.836 | Test Acc: 60.27
Epoch: 7 | Train Loss: 0.0334967071319 | Test Loss: 0.0341409639716 | Train Acc: 62.076 | Test Acc: 61.08
Epoch: 8 | Train Loss: 0.0319120490682 | Test Loss: 0.0325759409219 | Train Acc: 63.95 | Test Acc: 63.16
Epoch: 9 | Train Loss: 0.0304514536595 | Test Loss: 0.0318414579034 | Train Acc: 65.706 | Test Acc: 63.91
Epoch: 10 | Train Loss: 0.0291981311035 | Test Loss: 0.0303955548584 | Train Acc: 67.14 | Test Acc: 66.19
Epoch: 11 | Train Loss: 0.0281634664887 | Test Loss: 0.0297609176427 | Train Acc: 68.314 | Test Acc: 66.93
Epoch: 12 | Train Loss: 0.0272054117763 | Test Loss: 0.0299830346465 | Train Acc: 69.45 | Test Acc: 66.49
Epoch: 13 | Train Loss: 0.0263799167562 | Test Loss: 0.0300843341589 | Train Acc: 70.09 | Test Acc: 67.02
Epoch: 14 | Train Loss: 0.02546694704 | Test Loss: 0.0294344385773 | Train Acc: 71.174 | Test Acc: 67.28
Epoch: 15 | Train Loss: 0.024796734758 | Test Loss: 0.0299206288457 | Train Acc: 72.192 | Test Acc: 66.52
Epoch: 16 | Train Loss: 0.024189654538 | Test Loss: 0.0279529799372 | Train Acc: 72.852 | Test Acc: 69.32
Epoch: 17 | Train Loss: 0.0235948336262 | Test Loss: 0.0285709763497 | Train Acc: 73.388 | Test Acc: 68.48
Epoch: 18 | Train Loss: 0.0229066870427 | Test Loss: 0.0285108404666 | Train Acc: 74.034 | Test Acc: 68.99
Epoch: 19 | Train Loss: 0.0225123131478 | Test Loss: 0.0274578694731 | Train Acc: 74.496 | Test Acc: 69.4
Epoch: 20 | Train Loss: 0.0219056101578 | Test Loss: 0.0282884690583 | Train Acc: 75.26 | Test Acc: 69.17
Epoch: 21 | Train Loss: 0.0215801817748 | Test Loss: 0.026897558108 | Train Acc: 75.632 | Test Acc: 70.17
Epoch: 22 | Train Loss: 0.0210567267793 | Test Loss: 0.0281486157238 | Train Acc: 76.036 | Test Acc: 68.88
Epoch: 23 | Train Loss: 0.0207584698382 | Test Loss: 0.02751155999 | Train Acc: 76.614 | Test Acc: 70.36
Epoch: 24 | Train Loss: 0.0201507807025 | Test Loss: 0.0264834158063 | Train Acc: 77.172 | Test Acc: 71.52
Epoch: 25 | Train Loss: 0.019612845754 | Test Loss: 0.0283419063568 | Train Acc: 77.81 | Test Acc: 69.59
Epoch: 26 | Train Loss: 0.0193042799413 | Test Loss: 0.0267083870441 | Train Acc: 78.074 | Test Acc: 70.49
Epoch: 27 | Train Loss: 0.0189628321031 | Test Loss: 0.0277263875455 | Train Acc: 78.352 | Test Acc: 70.54
Epoch: 28 | Train Loss: 0.0185061831814 | Test Loss: 0.028067978248 | Train Acc: 79.032 | Test Acc: 70.25
Epoch: 29 | Train Loss: 0.0182298679155 | Test Loss: 0.0272494235933 | Train Acc: 79.344 | Test Acc: 71.45
Epoch: 30 | Train Loss: 0.0179071784586 | Test Loss: 0.0280942254573 | Train Acc: 79.64 | Test Acc: 70.8
Epoch: 31 | Train Loss: 0.017584452126 | Test Loss: 0.0286036374182 | Train Acc: 80.05 | Test Acc: 70.13
Epoch: 32 | Train Loss: 0.0172786739276 | Test Loss: 0.0272477573574 | Train Acc: 80.444 | Test Acc: 71.4
Epoch: 33 | Train Loss: 0.0169965192688 | Test Loss: 0.0269492090404 | Train Acc: 80.63 | Test Acc: 71.74
Epoch: 34 | Train Loss: 0.0166623811665 | Test Loss: 0.0277744371861 | Train Acc: 81.104 | Test Acc: 70.99
Epoch: 35 | Train Loss: 0.0163626505756 | Test Loss: 0.0278323238641 | Train Acc: 81.45 | Test Acc: 70.97
Epoch: 36 | Train Loss: 0.0159808076286 | Test Loss: 0.0281932304919 | Train Acc: 81.736 | Test Acc: 71.1
Epoch: 37 | Train Loss: 0.0158282678668 | Test Loss: 0.0282930047423 | Train Acc: 81.866 | Test Acc: 70.99
Epoch: 38 | Train Loss: 0.0155378557301 | Test Loss: 0.0272753003657 | Train Acc: 82.16 | Test Acc: 71.86
Epoch: 39 | Train Loss: 0.0152985235697 | Test Loss: 0.0279086750925 | Train Acc: 82.604 | Test Acc: 71.28
Epoch: 40 | Train Loss: 0.015112373192 | Test Loss: 0.0272487625182 | Train Acc: 82.598 | Test Acc: 71.72
Epoch: 41 | Train Loss: 0.0148702288555 | Test Loss: 0.0282831128716 | Train Acc: 83.054 | Test Acc: 71.41
Epoch: 42 | Train Loss: 0.0145044927411 | Test Loss: 0.0275732273966 | Train Acc: 83.428 | Test Acc: 71.56
Epoch: 43 | Train Loss: 0.0146152187552 | Test Loss: 0.0280447257519 | Train Acc: 83.3 | Test Acc: 71.06
Epoch: 44 | Train Loss: 0.0140877019759 | Test Loss: 0.0276726035088 | Train Acc: 84.028 | Test Acc: 71.33
Epoch: 45 | Train Loss: 0.0139418897685 | Test Loss: 0.0279133052409 | Train Acc: 83.902 | Test Acc: 72.12
Epoch: 46 | Train Loss: 0.0136833993992 | Test Loss: 0.0283456889004 | Train Acc: 84.198 | Test Acc: 71.24
Epoch: 47 | Train Loss: 0.0135464867383 | Test Loss: 0.0289224203885 | Train Acc: 84.482 | Test Acc: 70.51
Epoch: 48 | Train Loss: 0.013417188299 | Test Loss: 0.028494932279 | Train Acc: 84.752 | Test Acc: 71.41
Epoch: 49 | Train Loss: 0.013114441063 | Test Loss: 0.0294365528971 | Train Acc: 85.15 | Test Acc: 71.03
