Epoch: 0 | Train Loss: 0.019284531166 | Test Loss: 0.00692026223829 | Train Acc: 79.3683333333 | Test Acc: 92.91
Epoch: 1 | Train Loss: 0.00682622813488 | Test Loss: 0.00542849462368 | Train Acc: 93.0566666667 | Test Acc: 94.69
Epoch: 2 | Train Loss: 0.00554999458975 | Test Loss: 0.00491065982198 | Train Acc: 94.3383333333 | Test Acc: 94.96
Epoch: 3 | Train Loss: 0.00484472641958 | Test Loss: 0.00439794666994 | Train Acc: 95.11 | Test Acc: 95.49
Epoch: 4 | Train Loss: 0.00439777082012 | Test Loss: 0.00421449977919 | Train Acc: 95.53 | Test Acc: 95.7
Epoch: 5 | Train Loss: 0.00412951326315 | Test Loss: 0.00380903883348 | Train Acc: 95.795 | Test Acc: 96.15
Epoch: 6 | Train Loss: 0.00396051963949 | Test Loss: 0.00389284796719 | Train Acc: 95.94 | Test Acc: 95.89
Epoch: 7 | Train Loss: 0.00375631268608 | Test Loss: 0.00346662852324 | Train Acc: 96.2616666667 | Test Acc: 96.52
Epoch: 8 | Train Loss: 0.00357865665828 | Test Loss: 0.00328481431218 | Train Acc: 96.3283333333 | Test Acc: 96.6
Epoch: 9 | Train Loss: 0.00345411923468 | Test Loss: 0.00333320238732 | Train Acc: 96.4233333333 | Test Acc: 96.65
Epoch: 10 | Train Loss: 0.00340091416351 | Test Loss: 0.00335767507338 | Train Acc: 96.5 | Test Acc: 96.56
Epoch: 11 | Train Loss: 0.00330178347669 | Test Loss: 0.0033265316853 | Train Acc: 96.6816666667 | Test Acc: 96.56
Epoch: 12 | Train Loss: 0.0033211859936 | Test Loss: 0.00308996983476 | Train Acc: 96.5983333333 | Test Acc: 96.77
Epoch: 13 | Train Loss: 0.00321113532406 | Test Loss: 0.00305066617723 | Train Acc: 96.7566666667 | Test Acc: 97.12
Epoch: 14 | Train Loss: 0.00321331531685 | Test Loss: 0.0028879639229 | Train Acc: 96.7433333333 | Test Acc: 97.01
Epoch: 15 | Train Loss: 0.00316229936339 | Test Loss: 0.00282607959538 | Train Acc: 96.7833333333 | Test Acc: 97.01
Epoch: 16 | Train Loss: 0.00300594566133 | Test Loss: 0.00292504012731 | Train Acc: 96.94 | Test Acc: 96.92
Epoch: 17 | Train Loss: 0.00290572909116 | Test Loss: 0.00327927782731 | Train Acc: 96.965 | Test Acc: 96.86
Epoch: 18 | Train Loss: 0.00301373575082 | Test Loss: 0.00275448775766 | Train Acc: 96.9166666667 | Test Acc: 97.18
Epoch: 19 | Train Loss: 0.00290419371102 | Test Loss: 0.00302930071384 | Train Acc: 97.0533333333 | Test Acc: 96.96
Epoch: 20 | Train Loss: 0.00291623304152 | Test Loss: 0.0028181458374 | Train Acc: 96.9966666667 | Test Acc: 97.11
Epoch: 21 | Train Loss: 0.00280549726416 | Test Loss: 0.00290763265518 | Train Acc: 97.1183333333 | Test Acc: 97.06
Epoch: 22 | Train Loss: 0.00288018940179 | Test Loss: 0.00287470814431 | Train Acc: 97.1 | Test Acc: 96.96
Epoch: 23 | Train Loss: 0.00274523434281 | Test Loss: 0.00246530370624 | Train Acc: 97.2016666667 | Test Acc: 97.39
Epoch: 24 | Train Loss: 0.00275026804696 | Test Loss: 0.00280905620726 | Train Acc: 97.2383333333 | Test Acc: 97.1
Epoch: 25 | Train Loss: 0.00271659090025 | Test Loss: 0.00281126297403 | Train Acc: 97.2333333333 | Test Acc: 97.0
Epoch: 26 | Train Loss: 0.00269892278885 | Test Loss: 0.00297882738737 | Train Acc: 97.275 | Test Acc: 96.86
Epoch: 27 | Train Loss: 0.00261548119316 | Test Loss: 0.00273323304893 | Train Acc: 97.27 | Test Acc: 97.01
Epoch: 28 | Train Loss: 0.00269386965206 | Test Loss: 0.00268533244733 | Train Acc: 97.2333333333 | Test Acc: 97.25
Epoch: 29 | Train Loss: 0.0027003281941 | Test Loss: 0.00306512790682 | Train Acc: 97.25 | Test Acc: 96.9
Epoch: 30 | Train Loss: 0.00256864326437 | Test Loss: 0.0027240818765 | Train Acc: 97.3416666667 | Test Acc: 97.3
Epoch: 31 | Train Loss: 0.00263172984108 | Test Loss: 0.00278865629909 | Train Acc: 97.3783333333 | Test Acc: 96.96
