Epoch: 0 | Train Loss: 0.0570867176342 | Test Loss: 0.0493688379884 | Train Acc: 33.652 | Test Acc: 43.51
Epoch: 1 | Train Loss: 0.0470921882558 | Test Loss: 0.0450296124697 | Train Acc: 45.956 | Test Acc: 48.08
Epoch: 2 | Train Loss: 0.0434798056233 | Test Loss: 0.0426334613323 | Train Acc: 50.024 | Test Acc: 51.21
Epoch: 3 | Train Loss: 0.0408266208911 | Test Loss: 0.041554065156 | Train Acc: 53.444 | Test Acc: 52.32
Epoch: 4 | Train Loss: 0.038663881731 | Test Loss: 0.0393262747347 | Train Acc: 55.724 | Test Acc: 56.01
Epoch: 5 | Train Loss: 0.0367575497758 | Test Loss: 0.0397719637871 | Train Acc: 57.918 | Test Acc: 55.76
Epoch: 6 | Train Loss: 0.0351011099851 | Test Loss: 0.0373913022637 | Train Acc: 60.04 | Test Acc: 57.86
Epoch: 7 | Train Loss: 0.0338563836157 | Test Loss: 0.036685460484 | Train Acc: 61.702 | Test Acc: 58.89
Epoch: 8 | Train Loss: 0.0325709486198 | Test Loss: 0.0371863069654 | Train Acc: 63.008 | Test Acc: 58.23
Epoch: 9 | Train Loss: 0.0313847416216 | Test Loss: 0.0363045049846 | Train Acc: 64.56 | Test Acc: 59.71
Epoch: 10 | Train Loss: 0.0302129944849 | Test Loss: 0.0362402165174 | Train Acc: 66.066 | Test Acc: 59.7
Epoch: 11 | Train Loss: 0.0291315604848 | Test Loss: 0.03573170439 | Train Acc: 66.784 | Test Acc: 60.01
Epoch: 12 | Train Loss: 0.0281554863691 | Test Loss: 0.0356227302015 | Train Acc: 68.192 | Test Acc: 60.47
Epoch: 13 | Train Loss: 0.0272753898889 | Test Loss: 0.036084087795 | Train Acc: 69.062 | Test Acc: 61.0
Epoch: 14 | Train Loss: 0.0262106713092 | Test Loss: 0.0364711950421 | Train Acc: 70.064 | Test Acc: 60.66
Epoch: 15 | Train Loss: 0.0253326017654 | Test Loss: 0.0371313875973 | Train Acc: 71.086 | Test Acc: 60.79
