Epoch: 0 | Train Loss: 0.0248001431683 | Test Loss: 0.00951337719783 | Train Acc: 73.315 | Test Acc: 90.8
Epoch: 25 | Train Loss: 0.00280837745409 | Test Loss: 0.00261404716707 | Train Acc: 97.4033333333 | Test Acc: 97.67
Epoch: 26 | Train Loss: 0.0028439980771 | Test Loss: 0.00278496638641 | Train Acc: 97.3733333333 | Test Acc: 97.4
Epoch: 27 | Train Loss: 0.00284924761831 | Test Loss: 0.00285401757493 | Train Acc: 97.4116666667 | Test Acc: 97.46
Epoch: 28 | Train Loss: 0.00276002797116 | Test Loss: 0.00296589699684 | Train Acc: 97.4166666667 | Test Acc: 97.16
Epoch: 29 | Train Loss: 0.00267610998314 | Test Loss: 0.00268017247865 | Train Acc: 97.5616666667 | Test Acc: 97.49
Epoch: 30 | Train Loss: 0.00263543429181 | Test Loss: 0.00324368560773 | Train Acc: 97.5266666667 | Test Acc: 97.07
Epoch: 31 | Train Loss: 0.00270344991729 | Test Loss: 0.00273855707 | Train Acc: 97.52 | Test Acc: 97.27
Epoch: 32 | Train Loss: 0.00273136401548 | Test Loss: 0.00253458371967 | Train Acc: 97.5083333333 | Test Acc: 97.79
Epoch: 33 | Train Loss: 0.00266260457613 | Test Loss: 0.00267825759315 | Train Acc: 97.5783333333 | Test Acc: 97.62
Epoch: 34 | Train Loss: 0.00259862310911 | Test Loss: 0.00236710897234 | Train Acc: 97.6033333333 | Test Acc: 97.65
Epoch: 35 | Train Loss: 0.00268168984157 | Test Loss: 0.00279940306494 | Train Acc: 97.55 | Test Acc: 97.37
Epoch: 36 | Train Loss: 0.00258886842142 | Test Loss: 0.00250379709611 | Train Acc: 97.585 | Test Acc: 97.83
Epoch: 37 | Train Loss: 0.00258785041406 | Test Loss: 0.00264996529574 | Train Acc: 97.5816666667 | Test Acc: 97.64
Epoch: 38 | Train Loss: 0.00258354741827 | Test Loss: 0.00230542815962 | Train Acc: 97.6166666667 | Test Acc: 97.86
Epoch: 39 | Train Loss: 0.00245642105933 | Test Loss: 0.00266528615904 | Train Acc: 97.7033333333 | Test Acc: 97.63
Epoch: 40 | Train Loss: 0.00251001641259 | Test Loss: 0.00242237261377 | Train Acc: 97.615 | Test Acc: 97.76
Epoch: 41 | Train Loss: 0.00250260954019 | Test Loss: 0.00272475215044 | Train Acc: 97.7483333333 | Test Acc: 97.62
Epoch: 42 | Train Loss: 0.00249051946607 | Test Loss: 0.00259192024283 | Train Acc: 97.7383333333 | Test Acc: 97.74
Epoch: 43 | Train Loss: 0.00242934806519 | Test Loss: 0.00295841418822 | Train Acc: 97.7383333333 | Test Acc: 97.49
Epoch: 44 | Train Loss: 0.00246385662129 | Test Loss: 0.00263828872921 | Train Acc: 97.73 | Test Acc: 97.65
Epoch: 45 | Train Loss: 0.00246468758592 | Test Loss: 0.00250608351038 | Train Acc: 97.6816666667 | Test Acc: 97.7
Epoch: 46 | Train Loss: 0.00251402475585 | Test Loss: 0.00258415143284 | Train Acc: 97.685 | Test Acc: 97.64
Epoch: 47 | Train Loss: 0.0024717691963 | Test Loss: 0.0024002302367 | Train Acc: 97.7716666667 | Test Acc: 97.81
Epoch: 48 | Train Loss: 0.00251717881475 | Test Loss: 0.00247756336402 | Train Acc: 97.6966666667 | Test Acc: 97.74
Epoch: 49 | Train Loss: 0.00242892973265 | Test Loss: 0.00246516472647 | Train Acc: 97.7933333333 | Test Acc: 97.82
