Epoch: 0 | Train Loss: 0.0199306120996 | Test Loss: 0.00409630985809 | Train Acc: 78.745 | Test Acc: 95.82
Epoch: 1 | Train Loss: 0.00401384243623 | Test Loss: 0.00256125902068 | Train Acc: 96.0216666667 | Test Acc: 97.33
Epoch: 2 | Train Loss: 0.00295748090932 | Test Loss: 0.00236615853654 | Train Acc: 97.1216666667 | Test Acc: 97.7
Epoch: 3 | Train Loss: 0.0023470696795 | Test Loss: 0.00208347581434 | Train Acc: 97.6816666667 | Test Acc: 97.83
Epoch: 4 | Train Loss: 0.002057702407 | Test Loss: 0.0018223751422 | Train Acc: 97.9866666667 | Test Acc: 98.17
Epoch: 5 | Train Loss: 0.00178099014866 | Test Loss: 0.0024857104535 | Train Acc: 98.305 | Test Acc: 97.34
Epoch: 6 | Train Loss: 0.00162965076916 | Test Loss: 0.00157779367643 | Train Acc: 98.375 | Test Acc: 98.45
Epoch: 7 | Train Loss: 0.00148170448509 | Test Loss: 0.0014183183288 | Train Acc: 98.5 | Test Acc: 98.47
Epoch: 8 | Train Loss: 0.00133867727923 | Test Loss: 0.00155556836739 | Train Acc: 98.6466666667 | Test Acc: 98.48
Epoch: 9 | Train Loss: 0.00127729927106 | Test Loss: 0.00140835497712 | Train Acc: 98.7266666667 | Test Acc: 98.54
Epoch: 10 | Train Loss: 0.00122541558801 | Test Loss: 0.00140164074514 | Train Acc: 98.7433333333 | Test Acc: 98.65
Epoch: 11 | Train Loss: 0.00112901885334 | Test Loss: 0.00138798905351 | Train Acc: 98.8633333333 | Test Acc: 98.69
Epoch: 12 | Train Loss: 0.00107190899613 | Test Loss: 0.00123040337186 | Train Acc: 98.94 | Test Acc: 98.72
Epoch: 13 | Train Loss: 0.00102725129304 | Test Loss: 0.00134845844792 | Train Acc: 98.9683333333 | Test Acc: 98.6
Epoch: 14 | Train Loss: 0.000974725277493 | Test Loss: 0.00122187478315 | Train Acc: 99.0583333333 | Test Acc: 98.72
Epoch: 15 | Train Loss: 0.000984554382759 | Test Loss: 0.00119107216804 | Train Acc: 99.0566666667 | Test Acc: 98.8
Epoch: 16 | Train Loss: 0.000915911302747 | Test Loss: 0.00111368433009 | Train Acc: 99.095 | Test Acc: 98.92
Epoch: 17 | Train Loss: 0.000865645583885 | Test Loss: 0.00116396266054 | Train Acc: 99.115 | Test Acc: 98.74
Epoch: 18 | Train Loss: 0.000810566898253 | Test Loss: 0.00131103051067 | Train Acc: 99.1983333333 | Test Acc: 98.63
Epoch: 19 | Train Loss: 0.000810995513615 | Test Loss: 0.00128706734078 | Train Acc: 99.1866666667 | Test Acc: 98.64
Epoch: 20 | Train Loss: 0.000793812026552 | Test Loss: 0.00113681739048 | Train Acc: 99.19 | Test Acc: 98.81
Epoch: 21 | Train Loss: 0.000766660622569 | Test Loss: 0.00107833664395 | Train Acc: 99.2316666667 | Test Acc: 98.95
Epoch: 22 | Train Loss: 0.000755154029408 | Test Loss: 0.000978371981625 | Train Acc: 99.2183333333 | Test Acc: 98.91
Epoch: 23 | Train Loss: 0.000710987527775 | Test Loss: 0.00117891499187 | Train Acc: 99.2516666667 | Test Acc: 98.61
Epoch: 24 | Train Loss: 0.000729528852187 | Test Loss: 0.00101426546002 | Train Acc: 99.2816666667 | Test Acc: 98.96
Epoch: 25 | Train Loss: 0.000705333208944 | Test Loss: 0.00106073719563 | Train Acc: 99.3133333333 | Test Acc: 98.88
Epoch: 26 | Train Loss: 0.000672633073568 | Test Loss: 0.00114007488279 | Train Acc: 99.3433333333 | Test Acc: 98.8
Epoch: 27 | Train Loss: 0.000717333848162 | Test Loss: 0.000966388527007 | Train Acc: 99.2783333333 | Test Acc: 98.86
Epoch: 28 | Train Loss: 0.000641973691335 | Test Loss: 0.0010463188454 | Train Acc: 99.3716666667 | Test Acc: 98.84
Epoch: 29 | Train Loss: 0.000606042035771 | Test Loss: 0.00112768247728 | Train Acc: 99.3883333333 | Test Acc: 98.89
Epoch: 30 | Train Loss: 0.000585466677317 | Test Loss: 0.00108143169713 | Train Acc: 99.4333333333 | Test Acc: 98.99
Epoch: 31 | Train Loss: 0.000612374913999 | Test Loss: 0.0010670556027 | Train Acc: 99.3866666667 | Test Acc: 98.9
Epoch: 32 | Train Loss: 0.000614699119687 | Test Loss: 0.00118669094566 | Train Acc: 99.4066666667 | Test Acc: 98.9
Epoch: 33 | Train Loss: 0.000592389232849 | Test Loss: 0.00109161530509 | Train Acc: 99.3933333333 | Test Acc: 98.82
Epoch: 34 | Train Loss: 0.000566508609398 | Test Loss: 0.000990286061574 | Train Acc: 99.4333333333 | Test Acc: 98.99
Epoch: 35 | Train Loss: 0.000490193632765 | Test Loss: 0.00103047073051 | Train Acc: 99.53 | Test Acc: 98.92
Epoch: 36 | Train Loss: 0.000593614412256 | Test Loss: 0.00107102892812 | Train Acc: 99.42 | Test Acc: 98.93
Epoch: 37 | Train Loss: 0.000556899046384 | Test Loss: 0.00115774241514 | Train Acc: 99.455 | Test Acc: 98.67
