Epoch: 0 | Train Loss: 0.0456876232336 | Test Loss: 0.0152130951285 | Train Acc: 49.37 | Test Acc: 84.88
Epoch: 1 | Train Loss: 0.0118421130692 | Test Loss: 0.00923812758606 | Train Acc: 88.2033333333 | Test Acc: 90.91
Epoch: 2 | Train Loss: 0.00844444188001 | Test Loss: 0.00693034403892 | Train Acc: 91.8316666667 | Test Acc: 93.42
Epoch: 3 | Train Loss: 0.00710360949308 | Test Loss: 0.00603122602818 | Train Acc: 93.2966666667 | Test Acc: 94.01
Epoch: 4 | Train Loss: 0.00616911935178 | Test Loss: 0.00539812656931 | Train Acc: 94.185 | Test Acc: 94.98
Epoch: 5 | Train Loss: 0.00560704476907 | Test Loss: 0.00557834012983 | Train Acc: 94.67 | Test Acc: 94.79
Epoch: 6 | Train Loss: 0.00531563681312 | Test Loss: 0.00474730909686 | Train Acc: 94.945 | Test Acc: 95.61
Epoch: 7 | Train Loss: 0.00480685712371 | Test Loss: 0.00420589764202 | Train Acc: 95.445 | Test Acc: 96.21
Epoch: 8 | Train Loss: 0.004596236039 | Test Loss: 0.00397309358336 | Train Acc: 95.7066666667 | Test Acc: 96.21
Epoch: 9 | Train Loss: 0.00448244261269 | Test Loss: 0.00416785049711 | Train Acc: 95.7316666667 | Test Acc: 95.99
Epoch: 10 | Train Loss: 0.00411270085613 | Test Loss: 0.00395413863192 | Train Acc: 96.0233333333 | Test Acc: 96.26
Epoch: 11 | Train Loss: 0.00411905878247 | Test Loss: 0.00357224673713 | Train Acc: 96.135 | Test Acc: 96.49
Epoch: 12 | Train Loss: 0.00398676607724 | Test Loss: 0.0037993514581 | Train Acc: 96.31 | Test Acc: 96.41
Epoch: 13 | Train Loss: 0.00394686473349 | Test Loss: 0.00331359101199 | Train Acc: 96.2383333333 | Test Acc: 96.94
Epoch: 14 | Train Loss: 0.00376315571677 | Test Loss: 0.00350903426565 | Train Acc: 96.4733333333 | Test Acc: 96.7
Epoch: 15 | Train Loss: 0.00368949602792 | Test Loss: 0.00356429448414 | Train Acc: 96.5616666667 | Test Acc: 96.6
Epoch: 16 | Train Loss: 0.00359757893803 | Test Loss: 0.00317126187779 | Train Acc: 96.6533333333 | Test Acc: 96.95
Epoch: 17 | Train Loss: 0.00362336267596 | Test Loss: 0.00326157253375 | Train Acc: 96.55 | Test Acc: 96.94
Epoch: 18 | Train Loss: 0.0034913079405 | Test Loss: 0.00310766765113 | Train Acc: 96.5783333333 | Test Acc: 97.08
Epoch: 19 | Train Loss: 0.00346197374151 | Test Loss: 0.00295636095288 | Train Acc: 96.7516666667 | Test Acc: 97.16
Epoch: 20 | Train Loss: 0.00343559409578 | Test Loss: 0.00329208624454 | Train Acc: 96.785 | Test Acc: 96.88
Epoch: 21 | Train Loss: 0.00330842925075 | Test Loss: 0.0032711366205 | Train Acc: 96.9366666667 | Test Acc: 96.92
Epoch: 22 | Train Loss: 0.0032397668724 | Test Loss: 0.00301558989828 | Train Acc: 96.9783333333 | Test Acc: 97.33
Epoch: 23 | Train Loss: 0.00321534566897 | Test Loss: 0.00288940281252 | Train Acc: 96.9116666667 | Test Acc: 97.2
Epoch: 24 | Train Loss: 0.00327631062301 | Test Loss: 0.00304424572737 | Train Acc: 96.8633333333 | Test Acc: 97.09
Epoch: 25 | Train Loss: 0.00320310385416 | Test Loss: 0.00292116489469 | Train Acc: 96.94 | Test Acc: 97.36
Epoch: 26 | Train Loss: 0.00320813121122 | Test Loss: 0.00296063928967 | Train Acc: 96.92 | Test Acc: 97.09
Epoch: 27 | Train Loss: 0.00311273331163 | Test Loss: 0.00301876132123 | Train Acc: 97.1133333333 | Test Acc: 96.97
Epoch: 28 | Train Loss: 0.00311510871932 | Test Loss: 0.00287724087972 | Train Acc: 97.0983333333 | Test Acc: 97.28
Epoch: 29 | Train Loss: 0.00307617159941 | Test Loss: 0.00295083624559 | Train Acc: 97.115 | Test Acc: 97.27
Epoch: 30 | Train Loss: 0.00306305666231 | Test Loss: 0.00292150126615 | Train Acc: 97.1316666667 | Test Acc: 97.17
Epoch: 31 | Train Loss: 0.00296774122456 | Test Loss: 0.00256979913265 | Train Acc: 97.2466666667 | Test Acc: 97.54
Epoch: 32 | Train Loss: 0.00301919634002 | Test Loss: 0.00292379996382 | Train Acc: 97.1583333333 | Test Acc: 97.32
Epoch: 33 | Train Loss: 0.00290773346901 | Test Loss: 0.00275421450292 | Train Acc: 97.33 | Test Acc: 97.37
Epoch: 34 | Train Loss: 0.00300500710575 | Test Loss: 0.00291977159674 | Train Acc: 97.2216666667 | Test Acc: 97.29
Epoch: 35 | Train Loss: 0.00284482798089 | Test Loss: 0.00290008466906 | Train Acc: 97.3283333333 | Test Acc: 97.29
Epoch: 36 | Train Loss: 0.00291879808378 | Test Loss: 0.00270331022043 | Train Acc: 97.2683333333 | Test Acc: 97.49
Epoch: 37 | Train Loss: 0.00287425916511 | Test Loss: 0.00269915078661 | Train Acc: 97.2833333333 | Test Acc: 97.47
