Epoch: 0 | Train Loss: 0.07169121624946594 | Test Loss: 0.0699086580991745 | Train Acc: 13.68 | Test Acc: 19.03
Epoch: 1 | Train Loss: 0.06211184381723404 | Test Loss: 0.05655897846221924 | Train Acc: 25.998 | Test Acc: 31.91
Epoch: 2 | Train Loss: 0.05341313112258911 | Test Loss: 0.050795934665203095 | Train Acc: 36.242 | Test Acc: 39.54
Epoch: 3 | Train Loss: 0.048778273243904116 | Test Loss: 0.04709613100290298 | Train Acc: 42.42 | Test Acc: 45.56
Epoch: 4 | Train Loss: 0.04574223869562149 | Test Loss: 0.04457002887129784 | Train Acc: 46.48 | Test Acc: 47.65
Epoch: 5 | Train Loss: 0.04313700687408447 | Test Loss: 0.041731969249248504 | Train Acc: 49.768 | Test Acc: 51.5
Epoch: 6 | Train Loss: 0.04112224221348763 | Test Loss: 0.04090880259871483 | Train Acc: 52.368 | Test Acc: 52.96
Epoch: 7 | Train Loss: 0.03932791895151138 | Test Loss: 0.03818540757298469 | Train Acc: 54.618 | Test Acc: 56.27
Epoch: 8 | Train Loss: 0.03765751266360283 | Test Loss: 0.03756354776024819 | Train Acc: 56.654 | Test Acc: 57.03
Epoch: 9 | Train Loss: 0.03595202069044113 | Test Loss: 0.036086605328321454 | Train Acc: 59.094 | Test Acc: 59.37
Epoch: 10 | Train Loss: 0.034467237685918806 | Test Loss: 0.03484050722718239 | Train Acc: 60.59 | Test Acc: 60.96
Epoch: 11 | Train Loss: 0.03322033249139786 | Test Loss: 0.03327876399755478 | Train Acc: 62.428 | Test Acc: 62.52
Epoch: 12 | Train Loss: 0.03211380233228207 | Test Loss: 0.0329899611890316 | Train Acc: 63.668 | Test Acc: 63.04
Epoch: 13 | Train Loss: 0.031252885025143624 | Test Loss: 0.03512826521396637 | Train Acc: 64.712 | Test Acc: 61.02
Epoch: 14 | Train Loss: 0.030209249475002288 | Test Loss: 0.03130759094953537 | Train Acc: 65.924 | Test Acc: 65.46
Epoch: 15 | Train Loss: 0.02937346153497696 | Test Loss: 0.033074828952550886 | Train Acc: 66.986 | Test Acc: 63.22
Epoch: 16 | Train Loss: 0.028715139582157136 | Test Loss: 0.030004290688037873 | Train Acc: 67.802 | Test Acc: 66.61
Epoch: 17 | Train Loss: 0.02813008531987667 | Test Loss: 0.02999419839978218 | Train Acc: 68.318 | Test Acc: 66.37
Epoch: 18 | Train Loss: 0.02763911637365818 | Test Loss: 0.029547138437628746 | Train Acc: 68.874 | Test Acc: 67.26
Epoch: 19 | Train Loss: 0.027118533383607864 | Test Loss: 0.029118187355995178 | Train Acc: 69.45 | Test Acc: 67.31
Epoch: 20 | Train Loss: 0.026529105206131935 | Test Loss: 0.028688952374458312 | Train Acc: 70.204 | Test Acc: 67.88
Epoch: 21 | Train Loss: 0.02614935088634491 | Test Loss: 0.029530638340115548 | Train Acc: 70.698 | Test Acc: 66.89
Epoch: 22 | Train Loss: 0.025785076784491538 | Test Loss: 0.02857038325369358 | Train Acc: 71.09 | Test Acc: 68.64
Epoch: 23 | Train Loss: 0.025228088699579237 | Test Loss: 0.027925787514448165 | Train Acc: 71.332 | Test Acc: 69.1
Epoch: 24 | Train Loss: 0.024856751460433008 | Test Loss: 0.028281598562002182 | Train Acc: 72.006 | Test Acc: 68.82
Epoch: 25 | Train Loss: 0.02450002820909023 | Test Loss: 0.02881143521666527 | Train Acc: 72.492 | Test Acc: 68.27
Epoch: 26 | Train Loss: 0.024105019987225532 | Test Loss: 0.02784097417294979 | Train Acc: 72.95 | Test Acc: 69.46
Epoch: 27 | Train Loss: 0.023795238300561905 | Test Loss: 0.027644539880752564 | Train Acc: 73.106 | Test Acc: 69.3
Epoch: 28 | Train Loss: 0.023570938309431078 | Test Loss: 0.027615975028276445 | Train Acc: 73.538 | Test Acc: 69.49
Epoch: 29 | Train Loss: 0.023181637768745423 | Test Loss: 0.02790231091082096 | Train Acc: 74.096 | Test Acc: 69.38
Epoch: 30 | Train Loss: 0.023021434083580972 | Test Loss: 0.027049879422783852 | Train Acc: 74.144 | Test Acc: 69.96
Epoch: 31 | Train Loss: 0.02260452751457691 | Test Loss: 0.027337340849637987 | Train Acc: 74.496 | Test Acc: 69.79
Epoch: 32 | Train Loss: 0.02242986867427826 | Test Loss: 0.027268037554621698 | Train Acc: 74.818 | Test Acc: 69.88
Epoch: 33 | Train Loss: 0.022132403106093407 | Test Loss: 0.027287112951278687 | Train Acc: 75.074 | Test Acc: 70.37
Epoch: 34 | Train Loss: 0.02187851622521877 | Test Loss: 0.027497167238593103 | Train Acc: 75.344 | Test Acc: 70.15
Epoch: 35 | Train Loss: 0.021688723138570787 | Test Loss: 0.026780298832058905 | Train Acc: 75.642 | Test Acc: 70.34
Epoch: 36 | Train Loss: 0.021306779049932955 | Test Loss: 0.027861712184548377 | Train Acc: 76.176 | Test Acc: 69.87
Epoch: 37 | Train Loss: 0.021245589747428895 | Test Loss: 0.02720283296108246 | Train Acc: 76.198 | Test Acc: 70.33
Epoch: 38 | Train Loss: 0.020910970387160777 | Test Loss: 0.02759600012600422 | Train Acc: 76.402 | Test Acc: 69.84
Epoch: 39 | Train Loss: 0.02082353028982878 | Test Loss: 0.02646384382247925 | Train Acc: 76.534 | Test Acc: 71.27
Epoch: 40 | Train Loss: 0.020623995169997217 | Test Loss: 0.02670141845047474 | Train Acc: 76.834 | Test Acc: 71.31
Epoch: 41 | Train Loss: 0.020509018665850164 | Test Loss: 0.02732359416782856 | Train Acc: 76.752 | Test Acc: 70.05
Epoch: 42 | Train Loss: 0.020168954029977322 | Test Loss: 0.02664941501915455 | Train Acc: 77.38 | Test Acc: 71.04
Epoch: 43 | Train Loss: 0.020226071428358555 | Test Loss: 0.02588279050886631 | Train Acc: 77.03 | Test Acc: 71.43
Epoch: 44 | Train Loss: 0.01990633402645588 | Test Loss: 0.0272072635024786 | Train Acc: 77.604 | Test Acc: 70.29
Epoch: 45 | Train Loss: 0.01977941314816475 | Test Loss: 0.026614870849251748 | Train Acc: 77.716 | Test Acc: 70.94
Epoch: 46 | Train Loss: 0.01962490895539522 | Test Loss: 0.02674950398504734 | Train Acc: 77.948 | Test Acc: 70.97
Epoch: 47 | Train Loss: 0.019466548431813717 | Test Loss: 0.02629147809147835 | Train Acc: 78.23 | Test Acc: 71.59
Epoch: 48 | Train Loss: 0.019378189679980277 | Test Loss: 0.026438441076874732 | Train Acc: 78.188 | Test Acc: 71.17
Epoch: 49 | Train Loss: 0.019268673729002476 | Test Loss: 0.02658046957552433 | Train Acc: 78.364 | Test Acc: 71.6
