Epoch: 0 | Train Loss: 0.0584324682583 | Test Loss: 0.0225039983124 | Train Acc: 33.04 | Test Acc: 75.58
Epoch: 27 | Train Loss: 0.00337900809963 | Test Loss: 0.00353182944315 | Train Acc: 96.545 | Test Acc: 96.45
Epoch: 28 | Train Loss: 0.00331645064269 | Test Loss: 0.00344268947826 | Train Acc: 96.54 | Test Acc: 96.59
Epoch: 29 | Train Loss: 0.00324311998251 | Test Loss: 0.00329410990993 | Train Acc: 96.6716666667 | Test Acc: 96.49
Epoch: 30 | Train Loss: 0.00317191864769 | Test Loss: 0.00330252787633 | Train Acc: 96.715 | Test Acc: 96.44
Epoch: 31 | Train Loss: 0.00319401682187 | Test Loss: 0.00334263697029 | Train Acc: 96.67 | Test Acc: 96.63
Epoch: 32 | Train Loss: 0.00314738780754 | Test Loss: 0.00291222026225 | Train Acc: 96.7016666667 | Test Acc: 96.85
Epoch: 33 | Train Loss: 0.00316154850834 | Test Loss: 0.00315349861658 | Train Acc: 96.7316666667 | Test Acc: 96.64
Epoch: 34 | Train Loss: 0.00315506831595 | Test Loss: 0.00350059954321 | Train Acc: 96.6833333333 | Test Acc: 96.4
Epoch: 35 | Train Loss: 0.00311952775476 | Test Loss: 0.00337524657594 | Train Acc: 96.7533333333 | Test Acc: 96.64
Epoch: 36 | Train Loss: 0.00304109828148 | Test Loss: 0.00319223628861 | Train Acc: 96.9066666667 | Test Acc: 96.65
Epoch: 37 | Train Loss: 0.00308859427453 | Test Loss: 0.00307223478351 | Train Acc: 96.83 | Test Acc: 96.75
Epoch: 38 | Train Loss: 0.00299750170221 | Test Loss: 0.00306472928557 | Train Acc: 96.86 | Test Acc: 96.9
Epoch: 39 | Train Loss: 0.00313620892209 | Test Loss: 0.003201749417 | Train Acc: 96.7066666667 | Test Acc: 96.74
Epoch: 40 | Train Loss: 0.00296777306225 | Test Loss: 0.00303162163049 | Train Acc: 96.8583333333 | Test Acc: 96.85
Epoch: 41 | Train Loss: 0.00302474983204 | Test Loss: 0.00341037703061 | Train Acc: 96.885 | Test Acc: 96.36
Epoch: 42 | Train Loss: 0.00302058429379 | Test Loss: 0.00326292431953 | Train Acc: 96.9016666667 | Test Acc: 96.71
Epoch: 43 | Train Loss: 0.0028974597887 | Test Loss: 0.00279675126974 | Train Acc: 97.0183333333 | Test Acc: 97.12
Epoch: 44 | Train Loss: 0.00303684517137 | Test Loss: 0.00316355595384 | Train Acc: 96.8516666667 | Test Acc: 96.58
Epoch: 45 | Train Loss: 0.00299380980945 | Test Loss: 0.0029992032303 | Train Acc: 96.8366666667 | Test Acc: 96.76
Epoch: 46 | Train Loss: 0.00296995216691 | Test Loss: 0.00306016500336 | Train Acc: 96.875 | Test Acc: 96.95
Epoch: 47 | Train Loss: 0.00293266710271 | Test Loss: 0.00305247043925 | Train Acc: 96.9266666667 | Test Acc: 96.8
Epoch: 48 | Train Loss: 0.00293720173682 | Test Loss: 0.00316308073071 | Train Acc: 96.9416666667 | Test Acc: 96.56
Epoch: 49 | Train Loss: 0.00284380440739 | Test Loss: 0.0030986056797 | Train Acc: 97.0216666667 | Test Acc: 96.74
