Epoch: 0 | Train Loss: 0.0377880253673 | Test Loss: 0.0105521085717 | Train Acc: 57.0033333333 | Test Acc: 89.72
Epoch: 1 | Train Loss: 0.00868480551951 | Test Loss: 0.00701826613788 | Train Acc: 91.0266666667 | Test Acc: 92.53
Epoch: 2 | Train Loss: 0.00588261670449 | Test Loss: 0.00458679086687 | Train Acc: 94.0583333333 | Test Acc: 95.24
Epoch: 3 | Train Loss: 0.00474789111763 | Test Loss: 0.00386785123213 | Train Acc: 95.1916666667 | Test Acc: 96.17
Epoch: 4 | Train Loss: 0.00419039022624 | Test Loss: 0.00369202884366 | Train Acc: 95.665 | Test Acc: 96.15
Epoch: 5 | Train Loss: 0.00374344758483 | Test Loss: 0.00306623942452 | Train Acc: 96.1766666667 | Test Acc: 96.84
Epoch: 6 | Train Loss: 0.00339546261273 | Test Loss: 0.0029915747307 | Train Acc: 96.495 | Test Acc: 96.78
Epoch: 7 | Train Loss: 0.00319493498246 | Test Loss: 0.00319876497076 | Train Acc: 96.7483333333 | Test Acc: 96.53
Epoch: 8 | Train Loss: 0.0029553067566 | Test Loss: 0.00255391425532 | Train Acc: 96.9083333333 | Test Acc: 97.38
Epoch: 9 | Train Loss: 0.00283073107332 | Test Loss: 0.00251902273302 | Train Acc: 97.095 | Test Acc: 97.33
Epoch: 10 | Train Loss: 0.00259354540408 | Test Loss: 0.00253525281693 | Train Acc: 97.3233333333 | Test Acc: 97.51
Epoch: 11 | Train Loss: 0.0025590748788 | Test Loss: 0.00246215250907 | Train Acc: 97.3833333333 | Test Acc: 97.58
Epoch: 12 | Train Loss: 0.00237018326951 | Test Loss: 0.00270259540476 | Train Acc: 97.5883333333 | Test Acc: 97.44
Epoch: 13 | Train Loss: 0.00232794564351 | Test Loss: 0.00247432738368 | Train Acc: 97.5916666667 | Test Acc: 97.34
Epoch: 14 | Train Loss: 0.00234518058765 | Test Loss: 0.00219608842379 | Train Acc: 97.6033333333 | Test Acc: 97.86
Epoch: 15 | Train Loss: 0.00221419109693 | Test Loss: 0.00223179977493 | Train Acc: 97.7833333333 | Test Acc: 97.64
Epoch: 16 | Train Loss: 0.00218708830948 | Test Loss: 0.00250688734659 | Train Acc: 97.7083333333 | Test Acc: 97.49
Epoch: 17 | Train Loss: 0.00204748676672 | Test Loss: 0.0021794591901 | Train Acc: 97.7983333333 | Test Acc: 97.66
Epoch: 18 | Train Loss: 0.00211340024603 | Test Loss: 0.00195201176713 | Train Acc: 97.8366666667 | Test Acc: 97.98
Epoch: 19 | Train Loss: 0.00201286991124 | Test Loss: 0.00193740660114 | Train Acc: 97.92 | Test Acc: 97.8
Epoch: 20 | Train Loss: 0.00203012306312 | Test Loss: 0.00204682128517 | Train Acc: 97.8766666667 | Test Acc: 97.81
Epoch: 21 | Train Loss: 0.00195799752048 | Test Loss: 0.00218061294369 | Train Acc: 97.9666666667 | Test Acc: 97.77
Epoch: 22 | Train Loss: 0.00197812751394 | Test Loss: 0.00227540507385 | Train Acc: 97.9283333333 | Test Acc: 97.63
Epoch: 23 | Train Loss: 0.00192735994116 | Test Loss: 0.00197027460481 | Train Acc: 97.995 | Test Acc: 97.9
