Epoch: 0 | Train Loss: 0.06481683499574661 | Test Loss: 0.057040673637390134 | Train Acc: 24.05 | Test Acc: 33.27
Epoch: 18 | Train Loss: 0.022690557693243026 | Test Loss: 0.03333075383603573 | Train Acc: 74.344 | Test Acc: 64.24
Epoch: 19 | Train Loss: 0.021896604689359667 | Test Loss: 0.032784809368848804 | Train Acc: 75.154 | Test Acc: 65.22
Epoch: 20 | Train Loss: 0.02107638405561447 | Test Loss: 0.03240171789228916 | Train Acc: 76.15 | Test Acc: 65.91
Epoch: 21 | Train Loss: 0.020223653457462788 | Test Loss: 0.033461753663420676 | Train Acc: 76.986 | Test Acc: 64.48
Epoch: 22 | Train Loss: 0.01945964337646961 | Test Loss: 0.03400971848070621 | Train Acc: 77.886 | Test Acc: 65.02
Epoch: 23 | Train Loss: 0.018714876452088355 | Test Loss: 0.033945884346961976 | Train Acc: 78.574 | Test Acc: 65.3
Epoch: 24 | Train Loss: 0.018094469642341137 | Test Loss: 0.035136475279927255 | Train Acc: 79.388 | Test Acc: 64.43
Epoch: 25 | Train Loss: 0.017271865814328193 | Test Loss: 0.03545709390938282 | Train Acc: 80.16 | Test Acc: 64.38
Epoch: 26 | Train Loss: 0.01650460655003786 | Test Loss: 0.03542759929895401 | Train Acc: 81.176 | Test Acc: 64.91
Epoch: 27 | Train Loss: 0.0160101318821311 | Test Loss: 0.037131649684906 | Train Acc: 81.81 | Test Acc: 64.26
Epoch: 28 | Train Loss: 0.015386839069128036 | Test Loss: 0.03821003334522247 | Train Acc: 82.54 | Test Acc: 63.13
Epoch: 29 | Train Loss: 0.014862659027129412 | Test Loss: 0.03738039883375168 | Train Acc: 82.952 | Test Acc: 64.49
Epoch: 30 | Train Loss: 0.014338058142960072 | Test Loss: 0.03845051989555359 | Train Acc: 83.732 | Test Acc: 63.14
Epoch: 31 | Train Loss: 0.013699767679870129 | Test Loss: 0.038635684517025946 | Train Acc: 84.34 | Test Acc: 63.73
Epoch: 32 | Train Loss: 0.013187828746289015 | Test Loss: 0.038702263861894605 | Train Acc: 85.026 | Test Acc: 64.07
Epoch: 33 | Train Loss: 0.012881675134003163 | Test Loss: 0.04023388006687164 | Train Acc: 85.234 | Test Acc: 63.18
Epoch: 34 | Train Loss: 0.012339323272705078 | Test Loss: 0.04054946788549423 | Train Acc: 86.028 | Test Acc: 63.0
Epoch: 35 | Train Loss: 0.01190443633005023 | Test Loss: 0.041054954916238784 | Train Acc: 86.216 | Test Acc: 63.07
Epoch: 36 | Train Loss: 0.01153603952974081 | Test Loss: 0.04158402880430222 | Train Acc: 86.81 | Test Acc: 63.51
Epoch: 37 | Train Loss: 0.01120157572478056 | Test Loss: 0.04023936176896095 | Train Acc: 87.174 | Test Acc: 63.38
Epoch: 38 | Train Loss: 0.010760418531149625 | Test Loss: 0.04208116860985756 | Train Acc: 87.682 | Test Acc: 63.27
Epoch: 39 | Train Loss: 0.010628303531110286 | Test Loss: 0.0427815234720707 | Train Acc: 87.9 | Test Acc: 63.3
Epoch: 40 | Train Loss: 0.010262470482587814 | Test Loss: 0.042142169415950774 | Train Acc: 88.264 | Test Acc: 63.59
Epoch: 41 | Train Loss: 0.009764118489995598 | Test Loss: 0.043023916631937026 | Train Acc: 88.91 | Test Acc: 63.02
Epoch: 42 | Train Loss: 0.009551380822435021 | Test Loss: 0.04294790062308312 | Train Acc: 89.184 | Test Acc: 63.64
Epoch: 43 | Train Loss: 0.00935281194075942 | Test Loss: 0.04354147661626339 | Train Acc: 89.426 | Test Acc: 63.42
Epoch: 44 | Train Loss: 0.009067995018549263 | Test Loss: 0.04461036063432693 | Train Acc: 89.648 | Test Acc: 63.24
Epoch: 45 | Train Loss: 0.008832057600393892 | Test Loss: 0.04440146484971046 | Train Acc: 90.038 | Test Acc: 63.57
Epoch: 46 | Train Loss: 0.008685901037156583 | Test Loss: 0.04517493037879467 | Train Acc: 90.178 | Test Acc: 63.41
Epoch: 47 | Train Loss: 0.008363045051619411 | Test Loss: 0.04636381196379662 | Train Acc: 90.512 | Test Acc: 63.34
Epoch: 48 | Train Loss: 0.008211024584323167 | Test Loss: 0.04696668489575386 | Train Acc: 90.762 | Test Acc: 63.37
Epoch: 49 | Train Loss: 0.008167595482990146 | Test Loss: 0.0453953097641468 | Train Acc: 90.774 | Test Acc: 63.4
