Epoch: 0 | Train Loss: 0.0548913671517 | Test Loss: 0.0467121904612 | Train Acc: 35.108 | Test Acc: 45.98
Epoch: 17 | Train Loss: 0.0238508145529 | Test Loss: 0.0292950968355 | Train Acc: 73.216 | Test Acc: 68.04
Epoch: 18 | Train Loss: 0.0235509137982 | Test Loss: 0.0289213173151 | Train Acc: 73.45 | Test Acc: 68.61
Epoch: 19 | Train Loss: 0.0231921033764 | Test Loss: 0.02865826208 | Train Acc: 73.992 | Test Acc: 68.76
Epoch: 20 | Train Loss: 0.0228130537897 | Test Loss: 0.0295221836329 | Train Acc: 74.2 | Test Acc: 68.22
Epoch: 21 | Train Loss: 0.0230468725005 | Test Loss: 0.028799322924 | Train Acc: 73.988 | Test Acc: 68.52
Epoch: 22 | Train Loss: 0.0223083986771 | Test Loss: 0.0289442434579 | Train Acc: 74.658 | Test Acc: 68.55
Epoch: 23 | Train Loss: 0.0220192671499 | Test Loss: 0.0285966023594 | Train Acc: 74.86 | Test Acc: 69.11
Epoch: 24 | Train Loss: 0.0218402311248 | Test Loss: 0.0297094449431 | Train Acc: 75.524 | Test Acc: 68.53
Epoch: 25 | Train Loss: 0.0216312225965 | Test Loss: 0.0282062637746 | Train Acc: 75.536 | Test Acc: 69.83
Epoch: 26 | Train Loss: 0.0214825216198 | Test Loss: 0.0294268360287 | Train Acc: 75.878 | Test Acc: 68.73
Epoch: 27 | Train Loss: 0.0211148828399 | Test Loss: 0.0284396825373 | Train Acc: 76.224 | Test Acc: 69.63
Epoch: 28 | Train Loss: 0.0209191486222 | Test Loss: 0.0305467725009 | Train Acc: 76.676 | Test Acc: 67.58
Epoch: 29 | Train Loss: 0.0207775236583 | Test Loss: 0.0283496814191 | Train Acc: 76.378 | Test Acc: 69.9
Epoch: 30 | Train Loss: 0.0207759771755 | Test Loss: 0.0292476201296 | Train Acc: 76.74 | Test Acc: 68.1
Epoch: 31 | Train Loss: 0.0207217408189 | Test Loss: 0.0293962995321 | Train Acc: 76.666 | Test Acc: 68.58
Epoch: 32 | Train Loss: 0.0203759296909 | Test Loss: 0.0289583114445 | Train Acc: 77.216 | Test Acc: 68.63
Epoch: 33 | Train Loss: 0.0201719338834 | Test Loss: 0.0284411244124 | Train Acc: 77.324 | Test Acc: 69.84
Epoch: 34 | Train Loss: 0.0202813400152 | Test Loss: 0.0289439693511 | Train Acc: 77.204 | Test Acc: 69.91
Epoch: 35 | Train Loss: 0.0199856598705 | Test Loss: 0.029348709324 | Train Acc: 77.38 | Test Acc: 69.1
Epoch: 36 | Train Loss: 0.0198615769202 | Test Loss: 0.0288562421441 | Train Acc: 77.658 | Test Acc: 69.4
Epoch: 37 | Train Loss: 0.0197703365281 | Test Loss: 0.0293673072338 | Train Acc: 77.792 | Test Acc: 69.19
Epoch: 38 | Train Loss: 0.0193998454851 | Test Loss: 0.0287848089904 | Train Acc: 78.148 | Test Acc: 69.61
Epoch: 39 | Train Loss: 0.0199148248026 | Test Loss: 0.0291898027122 | Train Acc: 77.548 | Test Acc: 69.86
Epoch: 40 | Train Loss: 0.0195411625385 | Test Loss: 0.0289848775953 | Train Acc: 77.984 | Test Acc: 69.76
Epoch: 41 | Train Loss: 0.0192706408808 | Test Loss: 0.0292387346774 | Train Acc: 78.27 | Test Acc: 69.47
Epoch: 42 | Train Loss: 0.0192345057544 | Test Loss: 0.0298115457773 | Train Acc: 78.454 | Test Acc: 69.17
Epoch: 43 | Train Loss: 0.0191010602015 | Test Loss: 0.0290376963019 | Train Acc: 78.432 | Test Acc: 69.46
Epoch: 44 | Train Loss: 0.0190240430492 | Test Loss: 0.0288836657822 | Train Acc: 78.852 | Test Acc: 69.52
Epoch: 45 | Train Loss: 0.0187799843228 | Test Loss: 0.0300490957707 | Train Acc: 78.914 | Test Acc: 69.15
Epoch: 46 | Train Loss: 0.0189638143784 | Test Loss: 0.0300789646864 | Train Acc: 78.468 | Test Acc: 68.59
Epoch: 47 | Train Loss: 0.0186548160613 | Test Loss: 0.0287422278672 | Train Acc: 78.85 | Test Acc: 69.97
Epoch: 48 | Train Loss: 0.0187088851786 | Test Loss: 0.0296356063843 | Train Acc: 79.046 | Test Acc: 68.99
Epoch: 49 | Train Loss: 0.0186533324605 | Test Loss: 0.0296020216167 | Train Acc: 78.836 | Test Acc: 68.41
