Epoch: 0 | Train Loss: 0.024171011129176866 | Test Loss: 0.004833721999358386 | Train Acc: 74.13 | Test Acc: 95.0
Epoch: 1 | Train Loss: 0.004518608490765716 | Test Loss: 0.0030847368551418187 | Train Acc: 95.46833333333333 | Test Acc: 96.89
Epoch: 2 | Train Loss: 0.003205893287307117 | Test Loss: 0.002940502558927983 | Train Acc: 96.85 | Test Acc: 96.86
Epoch: 3 | Train Loss: 0.0027026330446688613 | Test Loss: 0.002586395737645216 | Train Acc: 97.29166666666667 | Test Acc: 97.27
Epoch: 4 | Train Loss: 0.002298578420620955 | Test Loss: 0.002184674253105186 | Train Acc: 97.675 | Test Acc: 97.76
Epoch: 5 | Train Loss: 0.002015864481095923 | Test Loss: 0.0019772247704211623 | Train Acc: 97.99833333333333 | Test Acc: 97.92
Epoch: 6 | Train Loss: 0.0018427051780046896 | Test Loss: 0.0018947708792169578 | Train Acc: 98.16 | Test Acc: 98.06
Epoch: 7 | Train Loss: 0.0016946053824154661 | Test Loss: 0.0016317374517966527 | Train Acc: 98.27166666666666 | Test Acc: 98.27
Epoch: 8 | Train Loss: 0.001575065203056632 | Test Loss: 0.001330229980952572 | Train Acc: 98.435 | Test Acc: 98.63
Epoch: 9 | Train Loss: 0.001482152817309058 | Test Loss: 0.0014440161385107786 | Train Acc: 98.48 | Test Acc: 98.6
Epoch: 10 | Train Loss: 0.001422513146471465 | Test Loss: 0.0014593363054678774 | Train Acc: 98.56333333333333 | Test Acc: 98.56
Epoch: 11 | Train Loss: 0.0013415731669699502 | Test Loss: 0.001447905225266004 | Train Acc: 98.645 | Test Acc: 98.52
Epoch: 12 | Train Loss: 0.0012661255540995626 | Test Loss: 0.001493880911701126 | Train Acc: 98.735 | Test Acc: 98.5
Epoch: 13 | Train Loss: 0.0012336769394843334 | Test Loss: 0.0015019109816857962 | Train Acc: 98.74 | Test Acc: 98.49
Epoch: 14 | Train Loss: 0.00116946159336779 | Test Loss: 0.0013001160258150775 | Train Acc: 98.81833333333333 | Test Acc: 98.59
Epoch: 15 | Train Loss: 0.0011256692255856857 | Test Loss: 0.0012664719682361466 | Train Acc: 98.87333333333333 | Test Acc: 98.66
Epoch: 16 | Train Loss: 0.0010818199473137309 | Test Loss: 0.0011935960764298216 | Train Acc: 98.865 | Test Acc: 98.79
